experimento,algoritmo,secuencia1,secuencia2,longitud1,longitud2,tiempo,celdas,score
SW_random,SW_ASM_AVX512,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_6.fasta,2001,2001,5183,4098528,217
NW_random,NW_C_LIN,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_6.fasta,2001,2001,10538,4006002,198
NW_random,NW_C_SSE,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_6.fasta,2001,2001,5607,4034072,198
NW_random,NW_C_AVX,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_6.fasta,2001,2001,5658,4066272,198
NW_random,NW_C_AVX512,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_6.fasta,2001,2001,7769,4098528,198
NW_random,NW_ASM_SSE,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_6.fasta,2001,2001,6220,4034072,198
NW_random,NW_ASM_AVX,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_6.fasta,2001,2001,5501,4066272,198
NW_random,NW_ASM_AVX512,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_6.fasta,2001,2001,4664,4098528,198
SW_random,SW_C_LIN,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,11853,4006002,238
SW_random,SW_C_SSE,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,6756,4034072,238
SW_random,SW_C_AVX,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,6472,4066272,238
SW_random,SW_C_AVX512,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,8788,4098528,238
SW_random,SW_ASM_SSE,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,6926,4034072,238
SW_random,SW_ASM_AVX,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,5642,4066272,238
SW_random,SW_ASM_AVX512,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,4677,4098528,238
NW_random,NW_C_LIN,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,10501,4006002,181
NW_random,NW_C_SSE,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,5756,4034072,181
NW_random,NW_C_AVX,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,5754,4066272,181
NW_random,NW_C_AVX512,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,7781,4098528,181
NW_random,NW_ASM_SSE,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,6011,4034072,181
NW_random,NW_ASM_AVX,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,5265,4066272,181
NW_random,NW_ASM_AVX512,../sequences/random/seq_2000_5.fasta,../sequences/random/seq_2000_8.fasta,2001,2001,4866,4098528,181
SW_random,SW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,665035,225045002,1723
SW_random,SW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,386302,225255072,1723
SW_random,SW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,368843,225375136,1723
SW_random,SW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,502263,225615264,1723
SW_random,SW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,418459,225255072,1723
SW_random,SW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,350977,225375136,1723
SW_random,SW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,295686,225615264,1723
NW_random,NW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,624334,225045002,1712
NW_random,NW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,347908,225255072,1712
NW_random,NW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,351623,225375136,1712
NW_random,NW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,443520,225615264,1712
NW_random,NW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,356216,225255072,1712
NW_random,NW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,312872,225375136,1712
NW_random,NW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_1.fasta,15001,15001,270073,225615264,1712
SW_random,SW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,659213,225045002,1687
SW_random,SW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,386964,225255072,1687
SW_random,SW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,365745,225375136,1687
SW_random,SW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,502966,225615264,1687
SW_random,SW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,421719,225255072,1687
SW_random,SW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,348923,225375136,1687
SW_random,SW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,299849,225615264,1687
NW_random,NW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,626549,225045002,1654
NW_random,NW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,349072,225255072,1654
NW_random,NW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,349782,225375136,1654
NW_random,NW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,446132,225615264,1654
NW_random,NW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,357778,225255072,1654
NW_random,NW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,313127,225375136,1654
NW_random,NW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_8.fasta,15001,15001,272741,225615264,1654
SW_random,SW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,667280,225045002,1669
SW_random,SW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,387947,225255072,1669
SW_random,SW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,368896,225375136,1669
SW_random,SW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,508077,225615264,1669
SW_random,SW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,421397,225255072,1669
SW_random,SW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,350976,225375136,1669
SW_random,SW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,295770,225615264,1669
NW_random,NW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,619686,225045002,1639
NW_random,NW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,347254,225255072,1639
NW_random,NW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,349988,225375136,1639
NW_random,NW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,442010,225615264,1639
NW_random,NW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,355502,225255072,1639
NW_random,NW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,310490,225375136,1639
NW_random,NW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_7.fasta,15001,15001,268946,225615264,1639
SW_random,SW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,659028,225045002,1692
SW_random,SW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,389644,225255072,1692
SW_random,SW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,369059,225375136,1692
SW_random,SW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,509198,225615264,1692
SW_random,SW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,423201,225255072,1692
SW_random,SW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,352374,225375136,1692
SW_random,SW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,299817,225615264,1692
NW_random,NW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,625215,225045002,1676
NW_random,NW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,349968,225255072,1676
NW_random,NW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,349919,225375136,1676
NW_random,NW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,442251,225615264,1676
NW_random,NW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,355159,225255072,1676
NW_random,NW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,309787,225375136,1676
NW_random,NW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_3.fasta,15001,15001,269328,225615264,1676
SW_random,SW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,659222,225045002,1655
SW_random,SW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,389679,225255072,1655
SW_random,SW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,368418,225375136,1655
SW_random,SW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,502278,225615264,1655
SW_random,SW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,418922,225255072,1655
SW_random,SW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,348493,225375136,1655
SW_random,SW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,295805,225615264,1655
NW_random,NW_C_LIN,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,624312,225045002,1628
NW_random,NW_C_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,352820,225255072,1628
NW_random,NW_C_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,351503,225375136,1628
NW_random,NW_C_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,447427,225615264,1628
NW_random,NW_ASM_SSE,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,357948,225255072,1628
NW_random,NW_ASM_AVX,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,312891,225375136,1628
NW_random,NW_ASM_AVX512,../sequences/random/seq_15000_10.fasta,../sequences/random/seq_15000_6.fasta,15001,15001,269710,225615264,1628
SW_random,SW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,422863,144036002,1367
SW_random,SW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,247613,144204072,1367
SW_random,SW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,234957,144396272,1367
SW_random,SW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,322904,144781056,1367
SW_random,SW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,268860,144204072,1367
SW_random,SW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,223539,144396272,1367
SW_random,SW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,192453,144781056,1367
NW_random,NW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,399998,144036002,1354
NW_random,NW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,224874,144204072,1354
NW_random,NW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,224268,144396272,1354
NW_random,NW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,286838,144781056,1354
NW_random,NW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,229734,144204072,1354
NW_random,NW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,201114,144396272,1354
NW_random,NW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_7.fasta,12001,12001,174780,144781056,1354
SW_random,SW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,426402,144036002,1365
SW_random,SW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,250040,144204072,1365
SW_random,SW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,234787,144396272,1365
SW_random,SW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,323296,144781056,1365
SW_random,SW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,274771,144204072,1365
SW_random,SW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,224987,144396272,1365
SW_random,SW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,194227,144781056,1365
NW_random,NW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,400483,144036002,1335
NW_random,NW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,226649,144204072,1335
NW_random,NW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,227734,144396272,1335
NW_random,NW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,288404,144781056,1335
NW_random,NW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,229695,144204072,1335
NW_random,NW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,201228,144396272,1335
NW_random,NW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_2.fasta,12001,12001,174738,144781056,1335
SW_random,SW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,426068,144036002,1369
SW_random,SW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,247947,144204072,1369
SW_random,SW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,234805,144396272,1369
SW_random,SW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,322875,144781056,1369
SW_random,SW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,268461,144204072,1369
SW_random,SW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,224276,144396272,1369
SW_random,SW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,190496,144781056,1369
NW_random,NW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,397958,144036002,1338
NW_random,NW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,223164,144204072,1338
NW_random,NW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,222506,144396272,1338
NW_random,NW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,284616,144781056,1338
NW_random,NW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,233236,144204072,1338
NW_random,NW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,201228,144396272,1338
NW_random,NW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_9.fasta,12001,12001,174003,144781056,1338
SW_random,SW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,422954,144036002,1385
SW_random,SW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,248704,144204072,1385
SW_random,SW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,235340,144396272,1385
SW_random,SW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,323373,144781056,1385
SW_random,SW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,270601,144204072,1385
SW_random,SW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,229034,144396272,1385
SW_random,SW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,192309,144781056,1385
NW_random,NW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,402761,144036002,1361
NW_random,NW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,225308,144204072,1361
NW_random,NW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,225550,144396272,1361
NW_random,NW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,287250,144781056,1361
NW_random,NW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,229844,144204072,1361
NW_random,NW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,201192,144396272,1361
NW_random,NW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_8.fasta,12001,12001,175268,144781056,1361
SW_random,SW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,426053,144036002,1345
SW_random,SW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,249888,144204072,1345
SW_random,SW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,234816,144396272,1345
SW_random,SW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,323514,144781056,1345
SW_random,SW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,268403,144204072,1345
SW_random,SW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,225934,144396272,1345
SW_random,SW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,192323,144781056,1345
NW_random,NW_C_LIN,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,397725,144036002,1290
NW_random,NW_C_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,223097,144204072,1290
NW_random,NW_C_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,222504,144396272,1290
NW_random,NW_C_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,287181,144781056,1290
NW_random,NW_ASM_SSE,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,229763,144204072,1290
NW_random,NW_ASM_AVX,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,199607,144396272,1290
NW_random,NW_ASM_AVX512,../sequences/random/seq_12000_5.fasta,../sequences/random/seq_12000_6.fasta,12001,12001,173347,144781056,1290
SW_random,SW_C_LIN,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,574917,196042002,1595
SW_random,SW_C_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,336355,196238072,1595
SW_random,SW_C_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,319535,196462272,1595
SW_random,SW_C_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,438882,196686528,1595
SW_random,SW_ASM_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,368882,196238072,1595
SW_random,SW_ASM_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,305114,196462272,1595
SW_random,SW_ASM_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,258526,196686528,1595
NW_random,NW_C_LIN,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,542221,196042002,1584
NW_random,NW_C_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,303349,196238072,1584
NW_random,NW_C_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,302205,196462272,1584
NW_random,NW_C_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,385996,196686528,1584
NW_random,NW_ASM_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,310022,196238072,1584
NW_random,NW_ASM_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,271435,196462272,1584
NW_random,NW_ASM_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_8.fasta,14001,14001,239377,196686528,1584
SW_random,SW_C_LIN,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,579162,196042002,1533
SW_random,SW_C_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,340134,196238072,1533
SW_random,SW_C_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,319008,196462272,1533
SW_random,SW_C_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,438703,196686528,1533
SW_random,SW_ASM_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,365929,196238072,1533
SW_random,SW_ASM_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,303949,196462272,1533
SW_random,SW_ASM_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,261114,196686528,1533
NW_random,NW_C_LIN,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,545088,196042002,1522
NW_random,NW_C_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,306039,196238072,1522
NW_random,NW_C_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,304879,196462272,1522
NW_random,NW_C_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,389295,196686528,1522
NW_random,NW_ASM_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,316372,196238072,1522
NW_random,NW_ASM_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,270943,196462272,1522
NW_random,NW_ASM_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_7.fasta,14001,14001,237001,196686528,1522
SW_random,SW_C_LIN,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,576279,196042002,1574
SW_random,SW_C_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,337110,196238072,1574
SW_random,SW_C_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,319945,196462272,1574
SW_random,SW_C_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,438873,196686528,1574
SW_random,SW_ASM_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,364318,196238072,1574
SW_random,SW_ASM_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,304284,196462272,1574
SW_random,SW_ASM_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,258395,196686528,1574
NW_random,NW_C_LIN,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,540257,196042002,1523
NW_random,NW_C_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,302844,196238072,1523
NW_random,NW_C_AVX,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,302470,196462272,1523
NW_random,NW_C_AVX512,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,386010,196686528,1523
NW_random,NW_ASM_SSE,../sequences/random/seq_14000_2.fasta,../sequences/random/seq_14000_3.fasta,14001,14001,309988,196238072,1523
